author_id,tweet_id,text,referenced_tweets,referenced_type,referenced_user,created_at
20629858,1709168405687705992,"E18 Holmestrand: Sørgåande er Islandtunnelen stengd i køyreretninga mot Larvik. 

https://t.co/pkBirZISpb",1709167958394577052,quoted,,2023-10-03 11:27:57+00:00
20629858,1709168125927649554,"E6 Gudbrandsdalen:  Nord for Otta er det synfaring ved Sel etter ei trafikkulukke tidlegare, melder Statens vegvesen. Trafikken vert dirigert forbi. Vegen kan stengje opp mot 20 minutt av gongen. Personbilar kan då køyre på andre sida av elva, mellom Sel kyrkje og Nord-Sel kyrkje",,,,2023-10-03 11:26:50+00:00
20629858,1709137145762394342,"E6 sør i Oslo: Berging av vogntog sør for Abildsø, mot Moss, er ferdig. Veien er åpen. Køen avtar gradvis.",,,,2023-10-03 09:23:44+00:00
20629858,1709136541220569285,E6 Svinesund-Sarpsborg: Ryddet før Ingedalskrysset (kryss 3) mot Sarpsborg. Veien er åpen i alle felt.,1709122518777233857,replied_to,20629858,2023-10-03 09:21:20+00:00
20629858,1709130885419638800,"Fv 848 Troms: Mellom Sørollnes og Hamnvik i Ibestad kommune vert det arbeidd med opprydding etter bilbrannen ved Hamran. Her er det mogleg å passere, melder Statens vegvesen.",,,,2023-10-03 08:58:51+00:00
20629858,1709123619589099874,"Rv 80 Bodø: Rydda og opna etter trafikkulykka ved Flymuseet på Albertmyra, melder Statens vegvesen.",1709118164900921610,replied_to,20629858,2023-10-03 08:29:59+00:00
20629858,1709123179581476983,"E6 sør for Oslo: Rydda etter bilberging  mellom Skullerud og Mortensrud sørgåande mot Moss. Det var kø tilbake til Ryen då vegen vart rydda. 
https://t.co/DApG9cfrnz",1709122135862521916,quoted,20629858,2023-10-03 08:28:14+00:00
20629858,1709122518777233857,"E6 Svinesund-Sarpsborg: Før Ingedalskrysset (kryss 3) mot Sarpsborg har det vore eit trafikkuhell. Naudetatane har rykka ut, melder Statens vegvesen. Det er ikkje meldt om at vegen skal vere stengd. 

https://t.co/02sv976ULb",1709121337019523190,quoted,,2023-10-03 08:25:37+00:00
20629858,1709118164900921610,Rv 80 Bodø: Stengt pga trafikkulykke ved Flymuseet på Albertmyra. Velg andre veier.,,,,2023-10-03 08:08:19+00:00
20629858,1709112422324207688,"E6 sør for Oslo: Høye felt sperret mellom Skullerud og Mortensrud, sørgående mot Moss, av stanset varebil. Kø.",,,,2023-10-03 07:45:29+00:00
20629858,1709104739705614359,Fv 565 Alver: Bergingen av en buss like ved avkjøring Askeland er ferdig. Veien er åpen i alle felt. Køen løser seg.,1709089321922273550,replied_to,20629858,2023-10-03 07:14:58+00:00
20629858,1709096968008405063,Fv 51 Valdresflye: Mye reinsdyr i og ved veien på nordsiden av Flya. Vær ekstra oppmerksom.,,,,2023-10-03 06:44:05+00:00
20629858,1709096630899667011,Rv 706 Trondheim: Lastebilstroppen i Strindheimtunnelen er fjernet. Tunnelen er åpen i begge løp.,1709095458319024542,replied_to,20629858,2023-10-03 06:42:44+00:00
20629858,1709095458319024542,Rv 706 Trondheim: Strindheimtunnelen er stengt en kort stund i østgående retning mot Leangen. Det ligger en lastebilstropp i vegbanen som må plukkes opp.,,,,2023-10-03 06:38:05+00:00
20629858,1709089321922273550,Fv 565 Alver: Busstans sperrer veien i begge retninger like ved avkjøring Askeland. Noe kø. Bergingsbil på veg.,1709087257322205391,replied_to,20629858,2023-10-03 06:13:42+00:00
20629858,1709087257322205391,Fv 565 Alver: Busstans like ved avkjøring Askeland. Ikke meldt at veien er stengt. Litt kø. Bilberger på veg.,,,,2023-10-03 06:05:30+00:00
20629858,1709079707369586697,"E6 sør for Trondheim: Elg ved veien i Storlerbakken, ved Elgtråkket mellom Sandmoen og Klett. Vær ekstra oppmerksom.",,,,2023-10-03 05:35:30+00:00
20629858,1709067614025392166,"E6 Oslo: Bilbergingen ved Brynstunnelen, retning Ulven, er ferdig. Fortsatt tett trafikk, men veien er åpen i alle felt.",1709060425080324172,replied_to,20629858,2023-10-03 04:47:26+00:00
20629858,1709063704405291397,Fv 848 Rolla: Bilbrann ved Hamran i Ibestad. Veien er stengt. Brannvesenet er på stedet.,,,,2023-10-03 04:31:54+00:00
20629858,1709060773815656823,"E6 nordover fra Oslo: Elger ved veien mellom Tangerud og Hvam, nordgående mot Gardermoen. Vær oppmerksom.",,,,2023-10-03 04:20:15+00:00
20629858,1709060425080324172,"E6 Oslo: Bilstans sperrer høyre felt ved Brynstunnelen, retning Ulven. Mulig å passere, men kø. Bilberger er bestilt.",,,,2023-10-03 04:18:52+00:00
20629858,1708914307965071506,"E134 Oslofjordtunnelen: Stengd nattetid kl 22-05.30 tom fredag morgon grunna vegarbeid, melder Statens vegvesen. Omkøyring om Oslo eller ferjesambandet Horten-Moss. Siste avgang frå begge sider er kl 23.45.",,,,2023-10-02 18:38:15+00:00
20629858,1708906598024741114,"E39 Sunnmøre: Mellom Ålesund og Ørsta har ferjesambandet Solavågen-Festøya innstilt B-ruta, melder Norled. Årsaka er tekniske problem.",,,,2023-10-02 18:07:37+00:00
20629858,1708904990452895831,"E75 vest i Vadsø sentrum: Rydda og open for trafikk, melder Statens vegvesen. Vegen har vore stengd i periodar opp mot ein time av gongen sidan kl 17. Årsaka er ein betongbil som har verte berga.",1708839274538303590,replied_to,20629858,2023-10-02 18:01:14+00:00
20629858,1708895772995879385,"Fv 541 Bømlo-Sveio: Ferjesambandet Langevåg-Buavåg frå kl 21 og ut dagen grunna akutt sjukdom, melder Fjord1.",,,,2023-10-02 17:24:36+00:00
20629858,1708881250079985763,"Rv 9 Kristiansand kommune: Utfokøryring sør for Mosby. Trafikken vert dirigert forbi ulukkesstaden, melder politiet.

https://t.co/atQbeHUScz",1708880646683218248,quoted,,2023-10-02 16:26:54+00:00
20629858,1708866548222365904,Fv 815 Vestvågøy: Valbergveien framleis stengd ved Valbergura. Her blir det ei ny vurdering tysdag morgon rundt kl 09. Steinraset som har gått dekker halve vegbanen. Det er omkøyring om E10.,1708767495513887104,replied_to,20629858,2023-10-02 15:28:28+00:00
20629858,1708852520678732064,"E39 Bergen: Fløyfjelltunnelen sperra i venstre i starten av tunnelen frå sentrum mot Åsane. Ein bil har problem her, melder Statens vegvesen. 

https://t.co/eLbU9x7tLt",1708850042814009410,quoted,,2023-10-02 14:32:44+00:00
20629858,1708839274538303590,E75 vest i Vadsø sentrum: Stenger en time om gangen fra kl. 17 for å få berget en betongbil.,,,,2023-10-02 13:40:06+00:00
20629858,1708833295239090634,"E6 Trondheim: Leddbussen som hadde stoppet ned Okstadbakken mot sentrum, har kommet seg videre.",1708826858186232212,replied_to,20629858,2023-10-02 13:16:20+00:00
20629858,1708832824705376348,https://t.co/wfmIuBuFt6,1708830995397390478,quoted,20629858,2023-10-02 13:14:28+00:00
20629858,1708831375963332937,E6 Espa-Minnesund: Bil stoppet rett før Morskogtunnelen høyre felt retning Oslo.,,,,2023-10-02 13:08:43+00:00
20629858,1708826858186232212,E6 Trondheim: Leddbuss stoppet ned Okstadbakken mellom City Syd og Sluppen. Venstre felt mot sentrum. OBS!,,,,2023-10-02 12:50:46+00:00
20629858,1708825977437262166,Fv 283 Bragernestunnelen: Ryddet etter uhell østover mot Egget.,1708815067288891528,replied_to,20629858,2023-10-02 12:47:16+00:00
20629858,1708825088865296559,E6 Tanadalen: Trafikkuhell mellom Utsjok og Karasjok. Obs. Kan bli stopp i trafikken.,,,,2023-10-02 12:43:44+00:00
20629858,1708824314345034010,Fv 49 Samnanger-Trengereid: Bobil stoppet i Rønnekleivtunnelen vest for Bjørkheim. Skal stå mot Bergen. OBS!,,,,2023-10-02 12:40:39+00:00
20629858,1708819743241589192,E6 Helltunneln: Åpnet kl 14.,1708812072279060582,replied_to,20629858,2023-10-02 12:22:29+00:00
20629858,1708819470330827002,E6 nord for Oslo: Plate i venstre felt ved kryss 44 Hvam mot Gardermoen. Blir ryddet.,,,,2023-10-02 12:21:24+00:00
20629858,1708819085897716073,Trondheim: To elger ved Kolstadveien mellom Granåsen og Bjørndalsbrua ved avkjøringen til Flatåsen. OBS.,,,,2023-10-02 12:19:53+00:00
20629858,1708815067288891528,Fv 283 Drammen: Bragernestunnelen stengt fra Rosenkrantzgata og inn mot Egget etter påkjørsel bakfra.,,,,2023-10-02 12:03:54+00:00
20629858,1708813474652881330,https://t.co/HbRUHlRg1r,1708812914683945264,quoted,20629858,2023-10-02 11:57:35+00:00
20629858,1708812072279060582,"E6 Helltunnelen: Pågår opprydning fremdeles. Skal ikke ta lang tid, opplyser Statens vegvesen.",1708797089998688716,replied_to,20629858,2023-10-02 11:52:00+00:00
20629858,1708809377254162591,https://t.co/KRfZE9pCTl,1708802458934263823,quoted,20629858,2023-10-02 11:41:18+00:00
20629858,1708807867002654882,Fv 822 Innerbrokløysa - 822 Middagsbogholmen i Sortland: Vedlikehold og stengt i lange perioder fram til kl. 22 i kveld. Statens vegvesen regner med at de da er helt ferdig. Detaljene finner du på https://t.co/3OGAcO2I62.,,,,2023-10-02 11:35:18+00:00
20629858,1708805191208767557,https://t.co/So2m1w1LJA,1708802942642389469,quoted,20629858,2023-10-02 11:24:40+00:00
20629858,1708805141938213154,Fv 37 Tinnsjøvegen: Trafikkulykke mellom Gransherad og Rudsgrendi. Vær obs.,,,,2023-10-02 11:24:28+00:00
20629858,1708799603653431639,E6 Trondheim-Stjørdal: Væretunnelen stengt fram mot kl. 13.30 pga sprengning.,,,,2023-10-02 11:02:28+00:00
20629858,1708797089998688716,E6 Helltunnelen: Stengt pga opprydning etter uhell. Omkjøring. Ventet å åpne ca kl. 13.15.,1708794293060518083,replied_to,20629858,2023-10-02 10:52:28+00:00
20629858,1708796704907030954,E39 Sandnes - Stavanger: Ryddet ved Ikea Forus der en kontainer lå i veien retning Stavanger.,1708788142482874706,replied_to,20629858,2023-10-02 10:50:57+00:00
20629858,1708794293060518083,E6 Helltunnelen: Stengt. Bil har problemer.,,,,2023-10-02 10:41:21+00:00
20629858,1708788142482874706,E39 Sandnes - Stavanger: Berging av kontainer i venstre felt i området ved Ikea Forus retning Stavanger. Tar noen timer. Regn med sakte kø nordover. Velg gjerne en annen rute.,1708786533015138807,replied_to,20629858,2023-10-02 10:16:55+00:00
20629858,1708786533015138807,"E39 ved Ikea Forus: Bergingsbil på plass for å fjerne kontainer som lastebil har mistet i retning Stavanger, ifølge tips. Kontaineren ligger i venstre felt. Regn med ventetid.",1708785161171566971,replied_to,20629858,2023-10-02 10:10:31+00:00
20629858,1708785161171566971,E39 Sandnes - Stavanger: Kø fra Kvadrat inn mot området ved Ikea Forus. Lastebil mistet kontainer retning Stavanger. Velg gjerne annen rute.,1708778169145098584,replied_to,20629858,2023-10-02 10:05:04+00:00
20629858,1708783484280480022,Rv 85 Sortlandsbrua-Gullesfjord: Står et kjøretøy i Sigerfjordtunnelen. Tunnelen åpen. Vær obs.,,,,2023-10-02 09:58:24+00:00
20629858,1708778169145098584,"E39 Stavanger-Sandnes: Lastebil mistet kontainer ved Ikea Forus i retning Stavanger. Stengt nordover, ifølge Statens vegvesen. Omkjøring.",,,,2023-10-02 09:37:17+00:00
20629858,1708777908561465346,https://t.co/pT7j3EldZz,1708777344230469839,quoted,20629858,2023-10-02 09:36:15+00:00
20629858,1708767495513887104,Fv 815 Vestvågøy: Valbergveien stengt ved Valbergura. Steinras. Må sjekkes.,,,,2023-10-02 08:54:52+00:00
20629858,1708756239172198828,"E18 Drammen: Vogntog med stans i høre felt på Motorveibrua, sørgående retning, mot Larvik. Kan bli noe kø. Politi på stedet.",,,,2023-10-02 08:10:09+00:00
20629858,1708754235586642216,"Fv 46 Vindafjord: Stengt ved Knapphus pga trafikkuhell, like ved krysset mot E134. Nødetater er på vei.",,,,2023-10-02 08:02:11+00:00
20629858,1708749076030775531,"E18 vestover fra Oslo: Jekkestropper i høyre kjørefelt ved Slependen, i retning Drammen. Vær oppmerksom. Entreprenør er varslet.",,,,2023-10-02 07:41:41+00:00
20629858,1708737118015525197,E6 nord for Trondheim: Ryddet etter trafikkulykke i Væretunnelen. Tunnelen er åpen i alle felt. Køen avtar.,1708726006708572645,replied_to,20629858,2023-10-02 06:54:10+00:00
20629858,1708730753805107370,"E18 Asker: Ryddet ved Drengsrud, mellom Asker og Liertoppen, etter bilbrann i retning Drammen. Alle felt er åpne.",1708712983583482128,replied_to,20629858,2023-10-02 06:28:53+00:00
20629858,1708726006708572645,E6 nord for Trondheim: Væretunnelen er stengt pga trafikkulykke. Nødetater på vei. Omkjøring er skiltet.,,,,2023-10-02 06:10:01+00:00
20629858,1708715338550989211,"Fv 65 Orkland: Trafikkuhell ved Svorkmo. Mulig å passere, trafikken dirigeres forbi. LItt kø på stedet.",,,,2023-10-02 05:27:37+00:00
20629858,1708712983583482128,"E18 Asker: Bilbrann sperrer høyre felt ved Drengsrud, mellom Asker og Liertoppen. retning Drammen. Nødetater på vei.",,,,2023-10-02 05:18:16+00:00
20629858,1708711811028062540,"E6 Jessheim: Treverket som lå i veien,sørgående mot Oslo, ved Langelandkrysset, er ryddet bort. Veien åpen.",,,,2023-10-02 05:13:36+00:00
20629858,1708711264237572592,"E6 sør for Trondheim: Bilen med stans i Storlerbakken, mellom Klett og Sandmoen, har kommet seg videre. Veien åpen i alle felt.",1708704625950335269,replied_to,20629858,2023-10-02 05:11:26+00:00
20629858,1708704625950335269,"E6 sør for Trondheim: Bilstans i Storlerbakken, mellom Klett og Sandmoen, i retning sentrum. Står delvis inn på høyre felt. Vær oppmerksom.",,,,2023-10-02 04:45:03+00:00
20629858,1708549033927512380,https://t.co/PtSx5YtlbR,1708547276883300585,quoted,20629858,2023-10-01 18:26:47+00:00
20629858,1708542016122913165,Rv 4 Grua: Trafikkuhell Grualikrysset i avkjøringen til E16 Lunnertunnelen: Litt kø.,,,,2023-10-01 17:58:54+00:00
20629858,1708540892565364923,E134 Oslofjordtunnelen: Trafikken som normalt i begge retninger.,1708511779498713480,replied_to,20629858,2023-10-01 17:54:26+00:00
20629858,1708533624193085456,https://t.co/Ox6hZBbcpC,1708532622584865264,quoted,20629858,2023-10-01 17:25:33+00:00
20629858,1708532935530316164,E6 nordfra mot Oslo: Vogntog står på veiskulder ved Djupdalen etter kryss 44 Hvam mot Oslo.Snart berging,,,,2023-10-01 17:22:49+00:00
20629858,1708529055086043183,E39 Byfjordtunnelen i Stavanger: Motorsykkel står i bakken opp mot Mortavika.,,,,2023-10-01 17:07:24+00:00
20629858,1708521857173831717,E6 Nordbytunnelen: Ryddet etter berging mot Oslo. Køen løser seg.,,,,2023-10-01 16:38:48+00:00
20629858,1708521745227923487,E6 Oslo: Bil i venstre felt ved Furuset mot Gardermoen.,,,,2023-10-01 16:38:21+00:00
20629858,1708520880643473537,"E39 like nord for Lavik fergekai: Stengt. Berging lastebil. Ventet å åpne etter kl. 19.30. Kan også blir senere, opplyser Statens vegvesen. Inntil videre omkjøring Lavikdalen og Fv 57 via Dale.",1708511590402691508,replied_to,20629858,2023-10-01 16:34:55+00:00
20629858,1708520382330753313,Fv 776 Fergesambandet Hofles-Geisnes-Lund: Tilbake i trafikk fra kl. 19.,1708507990708367424,replied_to,20629858,2023-10-01 16:32:56+00:00
20629858,1708511779498713480,https://t.co/hTzCaaZvha,1708505787448893910,quoted,20629858,2023-10-01 15:58:45+00:00
20629858,1708511590402691508,E39 noen km nord for Lavik fergekai: Stengt. Berging. Omkjøring nordvest for fergekaien via Lavikdalen og Fv 57 via Dale.,1708511161614802968,replied_to,20629858,2023-10-01 15:58:00+00:00
20629858,1708511161614802968,https://t.co/hPjbizk5iD,1708508471551791184,quoted,20629858,2023-10-01 15:56:18+00:00
20629858,1708508718453727621,Rv 70 Oppdølstrandtunnelen: Ligger noe i veibanen. Vær obs.,,,,2023-10-01 15:46:35+00:00
20629858,1708507990708367424,Fv 776 Fergesambandet Hofles-Geisnes-Lund: Innstilt fram mot kl. 20 pga teknisk problem.,,,,2023-10-01 15:43:42+00:00
20629858,1708481974011093074,https://t.co/SdoVngc1T6,1708480983995953193,quoted,20629858,2023-10-01 14:00:19+00:00
20629858,1708480695654346796,https://t.co/QFcgDHYnxo,1708479326356652154,quoted,20629858,2023-10-01 13:55:14+00:00
20629858,1708480615564157260,https://t.co/m0DiUAplzn,1708480264446287907,quoted,20629858,2023-10-01 13:54:55+00:00
20629858,1708480542474195094,https://t.co/FY7VW3qu11,1708473433430818832,quoted,20629858,2023-10-01 13:54:38+00:00
20629858,1708480474450903418,https://t.co/iXyMrjXUeC,1708476779449516264,quoted,20629858,2023-10-01 13:54:21+00:00
20629858,1708479907431334181,https://t.co/ytMj1V5v9V,1708477864859832420,quoted,20629858,2023-10-01 13:52:06+00:00
20629858,1708479291606835327,E134 Oslofjordtunnelen: Stengt mot Drammen. Buss står med blokkerte bremser nær utløpet av tunnelen. Kan være lurt å velge omkjøring via Oslo eller ferge fra Moss.,,,,2023-10-01 13:49:39+00:00
20629858,1708477615835619362,https://t.co/UBRaDF61Vq,1708476860613464358,quoted,20629858,2023-10-01 13:43:00+00:00
20629858,1708477544133996587,E39 Lavik fergekai: Meldt om trafikkuhell ved Helvika. Regn med stopp i trafikken.,1708476883216535675,replied_to,20629858,2023-10-01 13:42:43+00:00
20629858,1708476883216535675,E39 Sunnfjord: Meldt om trafikkuhell og muligens stengt noen km før Lavik fergekai.,,,,2023-10-01 13:40:05+00:00
20629858,1708475028910539060,E39 sør for Nordfjordeid: Lotetunnelen åpnet.,1708466625165328680,replied_to,20629858,2023-10-01 13:32:43+00:00
20629858,1708472182593012105,https://t.co/MNghRlb9Kw,1708471552243536190,quoted,20629858,2023-10-01 13:21:24+00:00
20629858,1708472140285063361,Fv 49 Tysse: Hagaåstunnelen stengt. Papp må fjernes fra veibanen.,,,,2023-10-01 13:21:14+00:00
20629858,1708470100569862631,E6 nordfra mot Oslo: Bil står på veiskulder etter kryss 45 Skedsmovollen mot Oslo. OBS!,,,,2023-10-01 13:13:08+00:00
20629858,1708466625165328680,https://t.co/RW0G70GKur,1708463341650235748,quoted,20629858,2023-10-01 12:59:19+00:00
20629858,1708466559847367114,E39 sør for Nordfjordeid: Lotetunnelen stengt. Steiner i veibanen. Må sjekkes.,,,,2023-10-01 12:59:04+00:00
20629858,1708461126634111402,E6 Trondheim - Stjørdal: Stavsjøfjelltunnelen åpen i begge retninger. Utbedret skade midtdeler sør for tunnelen.,1708449168719540421,replied_to,20629858,2023-10-01 12:37:28+00:00
20629858,1708449168719540421,E6 Trondheim - Stjørdal: Stavsjøfjelltunnelen stengt begge retninger. Omkjøring. Utbedring midtdeler etter uhell.,1708442063098790003,replied_to,20629858,2023-10-01 11:49:57+00:00
20629858,1708442063098790003,"E6 Stjørdal-Trondheim: Stavsjøfjelltunnelen stengt mot Trondheim. Bilen som stod på sørsiden av tunnelen er hentet, men det er nødvendig å ordne midtdeleren på stedet. Derfor er fret fremdeles skiltet omkjøring via Hommelvik.",1708429930726359316,replied_to,20629858,2023-10-01 11:21:43+00:00
20629858,1708436540857168246,Rv 658 Ellingsøytunnelen: Ryddet etter berging mot Ålesund sentrum.,1708431210156822832,replied_to,20629858,2023-10-01 10:59:47+00:00
20629858,1708431210156822832,Rv 658 inn mot Ålesund: Høyre felt stengt i Ellingsøytunnelen mot sentrum. Kjøretøy sperrer rett etter innkjøringen.,,,,2023-10-01 10:38:36+00:00
20629858,1708429930726359316,https://t.co/XgueHWTG8w,1708428163712250225,quoted,20629858,2023-10-01 10:33:31+00:00
20629858,1708427352705765856,E6 Stjørdal - Trondheim: Stavsjøfjelltunnelen stengt mot Trondheim. Bil stoppet sør for tunnelen. Omkjøring.,,,,2023-10-01 10:23:16+00:00
20629858,1708424764048441656,E134  Oslofjordtunnelen: Åpen etter berging mot Drammen,,,,2023-10-01 10:12:59+00:00
20629858,1708165552768799178,"E16 Sollihøgda - Hønefoss: Fremdeles stengt ved Sundvollen, men køen på Åsaveien har løst seg, og personbiler kan igjen kjøre rundt Steinsfjorden. Lastebiler og andre store kjøretøy har omkjøring via Hokksund.",1708144294417019359,replied_to,20629858,2023-09-30 17:02:58+00:00
20629858,1708163387614536059,https://t.co/dQmmLDi2Oi,1708162954238083330,quoted,20629858,2023-09-30 16:54:22+00:00
20629858,1708163056499409301,Rv 555 Bergen: Damsgårdstunnelen stengt begge retninger. Brannslukningsapparat fjernet. Sjekk av tunnelen.,,,,2023-09-30 16:53:03+00:00
20629858,1708149072920498269,https://t.co/pex1xMZkqc,1708146258320167298,quoted,20629858,2023-09-30 15:57:29+00:00
20629858,1708148995858567612,Fv 37 Vinje: Bil på taket på Raulandsvegen like sør for Hommo.Skal være mulig å passere.,,,,2023-09-30 15:57:11+00:00
20629858,1708144294417019359,"E16 Sandvika-Hønefoss: Statens vegvesen opplyser at det enda vil ta noen timer før E16 kan åpne mellom Sundvollen og Vik.
Statens vegvesen anbefaler derfor omkjøring via Drammen og Vikersund på E18, E134 og Rv 350.
Evt kan du kjøre E6 til Gardermoen og ta E16 via Jevnaker.",1708135264000844106,replied_to,20629858,2023-09-30 15:38:30+00:00
20629858,1708139353514426842,E6 Trondheim - Stjørdal: Stavsjøfjelltunnelen stengt til kl 17.35. Skal ordne noe i tunnelen. Skiltet omkjøring.,,,,2023-09-30 15:18:52+00:00
20629858,1708135264000844106,"E16 Sollihøgda-Hønefoss: Stengt ved Kroksund like nord for Sundvollen etter trafikkulykke. Personbiler har hatt omkjøring på Åsaveien rundt Steinsfjorden, men her er det lange køer og stopp i trafikken. Statens vegvesen ber deg derfor å unngå strekningen hvis mulig.",1708112152253419749,replied_to,20629858,2023-09-30 15:02:37+00:00
20629858,1708121787542770002,https://t.co/1hyjt98PK4,1708121724452028799,quoted,20629858,2023-09-30 14:09:04+00:00
20629858,1708121724452028799,E18 Asker: Metallplate venstre felt mot Oslo rett etter kryss 21 Heia. OBS!,,,,2023-09-30 14:08:49+00:00
20629858,1708119294872068429,https://t.co/aK5sSbB3dV,1708117720489775220,quoted,20629858,2023-09-30 13:59:09+00:00
20629858,1708117145878482962,E39 ved Mastrafjordtunnelen nord for Stavanger: Brannen slukket og trafikken kan passere.,1708114614792155264,replied_to,20629858,2023-09-30 13:50:37+00:00
20629858,1708116602753835365,Fv 557 Bergen: Knappetunnelen stengt mot Flesland. Trafikkulykke.,,,,2023-09-30 13:48:28+00:00
20629858,1708116205230322116,E6 Støren: Kuer i veien like nord for hovedavkjøringen til Støren sentrum. Vær obs.,,,,2023-09-30 13:46:53+00:00
20629858,1708114614792155264,E39 nord for Stavanger: Meldt om røykutvikling kjøretøy på nordsiden av Mastrafjordtunnelen. OBS!,,,,2023-09-30 13:40:34+00:00
20629858,1708113627788521760,E39 nord for Bergen: Ryddet på Hagelsundbrua etter uhell.,1708106709602845156,replied_to,20629858,2023-09-30 13:36:38+00:00
20629858,1708112152253419749,E16 Sollihøgda-Hønefoss: Stengt ved Kroksund. Trafikkulykke. Personbiler omkjøring Sundvollen - Norderhov på Åsavegen rundt Steinsfjorden. Tunge kjøretøy må velge en annen rute enn E16.,1708109973094342807,replied_to,20629858,2023-09-30 13:30:46+00:00
20629858,1708109973094342807,E16 Sandvika - Hønefoss: Stengt ved Kroksund like nord for Sundvollen. Politiet opplyser at det trolig vil ta tid før E16 åpner. Velg derfor en annen rute mellom Sollihøgda og Hønefoss.,1708104286511464591,replied_to,20629858,2023-09-30 13:22:07+00:00
20629858,1708106709602845156,E39 nord for Bergen: Påkjørsel bakfra ved Hagesundbrua like sør for Knarvik. Blir snart berging. Kø begge retninger.,1708103455917617615,replied_to,20629858,2023-09-30 13:09:09+00:00
20629858,1708104286511464591,E16 Sandvika - Hønefoss: Stengt mellom Sundvollen og Vik nord for Sollihøgda. Trafikkulykke.,,,,2023-09-30 12:59:31+00:00
20629858,1708103455917617615,E39 like sør for Knarvik: Trafikkulykke Hagelsundbrua. Kø begge retninger.,,,,2023-09-30 12:56:13+00:00
20629858,1708098282738614638,E16 øst for Kongsvinger: Trafikkulykke Masterudveien mellom Vingersjøen og Digeren. Kan bli stopp i trafikken. Nødetater.,,,,2023-09-30 12:35:40+00:00
20629858,1708095607007498713,E6 Gudbrandsdalen: Køen inn mot Ottamartnan har løst seg.,1708069180023419004,replied_to,20629858,2023-09-30 12:25:02+00:00
20629858,1708094920324505790,Fv 290 Askveien rett utenfor Hønefoss: Trafikkuhell. Litt kø.,,,,2023-09-30 12:22:18+00:00
20629858,1708094378466754922,Fv 653 Eiksundtunnelen: Åpnet. Viftene går for fullt etter mye eksos.,1708093199208616337,replied_to,20629858,2023-09-30 12:20:09+00:00
20629858,1708093245836890522,https://t.co/MBPPtReuAn,1708092460612681752,quoted,20629858,2023-09-30 12:15:39+00:00
20629858,1708093199208616337,Fv 653 Sunnmøre: Eiksundtunnelen stengt . Må luftes.,,,,2023-09-30 12:15:28+00:00
20629858,1708093063107592467,Fv 659 utenfor Ålesund: Fergesambandet Brattvåg-Dryna tilbake i trafikk etter teknisk problem.,1708049979623789005,replied_to,20629858,2023-09-30 12:14:55+00:00
20629858,1708092775789461978,E18 Arendal: Åpnet med nedsatt fart Harebakkenkrysset-Longumkrysset. Elg i området.,1708085122820444261,replied_to,20629858,2023-09-30 12:13:47+00:00
20629858,1708085555299271048,E18 øst for Kristiansand: Berging etter avkjøringen til Kjevik retning Grimstad.,,,,2023-09-30 11:45:05+00:00
20629858,1708085122820444261,E18 Arendal: Elg i området mellom Harebakken og Longum. Stengt østover retning Oslo.,,,,2023-09-30 11:43:22+00:00
20629858,1708072489874571639,E6 Sarpsborg: Bøtte på Sandesund bru retning Oslo. OBS!,,,,2023-09-30 10:53:10+00:00
20629858,1708071495258218637,"E18 Arendal: Elgen flyttet seg fra E18 til Molandsveien, Fv 421.",1708067820905312749,replied_to,20629858,2023-09-30 10:49:13+00:00
20629858,1708069180023419004,E6 Gudbrandsdalen: Sakte kø sørfra inn mot Otta. Følg godt med etter Sjoa. Stor trafikk.,,,,2023-09-30 10:40:01+00:00
20629858,1708067820905312749,E18 Arendal: Elg befinner seg nær veien like øst for Torbuåstunnelen mellom Harebakken og Longum. OBS!,,,,2023-09-30 10:34:37+00:00
20629858,1708049979623789005,Fv 659 utenfor Ålesund: Fergesambandet Brattvåg-Dryna innstilt. Teknisk.,,,,2023-09-30 09:23:43+00:00
20629858,1708049688492941388,https://t.co/VSmMiYatvR,1708047971084861555,quoted,20629858,2023-09-30 09:22:34+00:00
20629858,1708049535535108207,Ring 3 Oslo: Ryddet ved Tåsentunnelen der bil stod i retning Lysaker.,1708043845827465662,replied_to,20629858,2023-09-30 09:21:57+00:00
20629858,1708043928681734462,https://t.co/R4Gwa9gYlz,1708042351724159418,quoted,20629858,2023-09-30 08:59:41+00:00
20629858,1708043845827465662,https://t.co/yjikg5mCI6,1708042353192116527,quoted,20629858,2023-09-30 08:59:21+00:00
20629858,1708043714633900329,Ring 3 Oslo: Bil med henger står ved innkjøringen til Tåsentunnelen retning Lysaker. OBS!,,,,2023-09-30 08:58:50+00:00
20629858,1708043400753131966,E6 Sarpsborg: Elg blir fjernet nord for Sandesundbrua. Ventetid retning Sverige.,1708039908814623211,replied_to,20629858,2023-09-30 08:57:35+00:00
20629858,1708039908814623211,https://t.co/lzNdunZejE,1708038691812221175,quoted,20629858,2023-09-30 08:43:42+00:00
20629858,1708039871875469695,E6 Sarpsborg: Elg nær veien ved kryss 6 Alvim. OBS!,,,,2023-09-30 08:43:33+00:00
20629858,1707838754788962558,https://t.co/pHlBROBeRK,1707834076424466499,quoted,20629858,2023-09-29 19:24:23+00:00
20629858,1707838556033388656,E39 Os: Hjort påkjørt på sørsiden av Skogafjelltunnelen ved avkjøringen til Ulven. Vær obs.,,,,2023-09-29 19:23:36+00:00
